START_DATE,START_HOUR,START_MINUTE,END_DATE,END_HOUR,END_MINUTE,MONTH,YEAR,CATEGORY*,START*,STOP*,MILES*,PURPOSE*,DURATION,SPEED
2016-08-11,13,32,2016-08-11,13,42,8,2016,Business,Edgehill Farms,Whitebridge,4.506151999999999,Customer Visit,10,27.036911999999997
2016-08-11,18,37,2016-08-11,19,29,8,2016,Business,Cary,Wake Forest,51.016078,Customer Visit,52,58.864705384615384
2016-08-11,20,59,2016-08-11,21,44,8,2016,Business,Wake Forest,Cary,51.337945999999995,Customer Visit,45,68.45059466666666
2016-08-12,18,49,2016-08-12,18,52,8,2016,Business,Whitebridge,Westpark Place,3.057746,Customer Visit,3,61.15492
2016-08-12,18,56,2016-08-12,19,5,8,2016,Business,Westpark Place,Whitebridge,2.896812,Customer Visit,9,19.31208
2016-08-13,15,35,2016-08-13,15,58,8,2016,Business,Cary,Morrisville,13.518456,Meeting,23,35.26553739130435
2016-08-15,9,5,2016-08-15,9,52,8,2016,Business,R?walpindi,Unknown Location,25.105704,Meeting,47,32.04983489361702
2016-08-15,15,20,2016-08-15,15,47,8,2016,Business,Unknown Location,Unknown Location,22.691694,Meeting,27,50.42598666666666
2016-08-15,16,52,2016-08-15,17,30,8,2016,Business,Unknown Location,Unknown Location,25.266638,Meeting,38,39.89469157894737
2016-08-15,19,8,2016-08-15,20,30,8,2016,Business,Unknown Location,Unknown Location,41.681906,Temporary Site,82,30.498955609756095
2016-08-16,7,58,2016-08-16,8,11,8,2016,Business,Unknown Location,Unknown Location,12.713786,Temporary Site,13,58.67901230769231
2016-08-16,8,16,2016-08-16,8,23,8,2016,Business,Unknown Location,Unknown Location,4.345218,Temporary Site,7,37.244725714285714
2016-08-16,8,46,2016-08-16,8,53,8,2016,Business,Unknown Location,Unknown Location,8.85137,Temporary Site,7,75.86888571428571
2016-08-16,10,6,2016-08-16,10,27,8,2016,Business,Unknown Location,Islamabad,9.173238,Temporary Site,21,26.209251428571427
2016-08-16,10,31,2016-08-16,10,38,8,2016,Business,Islamabad,Islamabad,1.9312079999999998,Temporary Site,7,16.553211428571426
2016-08-16,11,47,2016-08-16,12,3,8,2016,Business,Islamabad,Unknown Location,9.173238,Temporary Site,16,34.3996425
2016-08-16,15,13,2016-08-16,15,36,8,2016,Business,Unknown Location,Unknown Location,26.071308,Temporary Site,23,68.01210782608695
2016-08-17,10,17,2016-08-17,10,41,8,2016,Business,Unknown Location,Unknown Location,4.184284,Temporary Site,24,10.460709999999999
2016-08-17,10,57,2016-08-17,11,20,8,2016,Business,Unknown Location,Unknown Location,19.473014,Temporary Site,23,50.79916695652173
2016-08-17,14,45,2016-08-17,14,50,8,2016,Business,Unknown Location,R?walpindi,2.2530759999999996,Temporary Site,5,27.036911999999997
2016-08-17,15,32,2016-08-17,15,47,8,2016,Business,R?walpindi,Islamabad,10.299776000000001,Temporary Site,15,41.199104000000005
2016-08-17,16,29,2016-08-17,16,50,8,2016,Business,Islamabad,Unknown Location,11.748182,Temporary Site,21,33.56623428571429
2016-08-17,16,54,2016-08-17,17,0,8,2016,Business,Unknown Location,Unknown Location,8.529501999999999,Temporary Site,6,85.29501999999998
2016-08-17,17,5,2016-08-17,17,34,8,2016,Business,Unknown Location,Unknown Location,8.85137,Temporary Site,29,18.313179310344825
2016-08-17,18,38,2016-08-17,18,57,8,2016,Business,Unknown Location,Unknown Location,12.391918,Temporary Site,19,39.13237263157895
2016-08-18,18,40,2016-08-18,19,7,8,2016,Business,Unknown Location,Unknown Location,12.230984,Temporary Site,27,27.179964444444444
2016-08-19,8,24,2016-08-19,8,45,8,2016,Business,Unknown Location,Noorpur Shahan,12.230984,Temporary Site,21,34.94566857142857
2016-08-19,8,54,2016-08-19,9,7,8,2016,Business,Noorpur Shahan,Islamabad,5.310822,Temporary Site,13,24.511486153846153
2016-08-19,9,27,2016-08-19,9,47,8,2016,Business,Islamabad,R?walpindi,10.46071,Temporary Site,20,31.382130000000004
2016-08-19,10,57,2016-08-19,11,6,8,2016,Business,R?walpindi,Unknown Location,3.21868,Temporary Site,9,21.457866666666668
2016-08-19,12,7,2016-08-19,12,24,8,2016,Business,Unknown Location,Islamabad,9.173238,Temporary Site,17,32.376134117647055
2016-08-19,15,51,2016-08-19,16,6,8,2016,Business,Islamabad,Islamabad,5.149888000000001,Temporary Site,15,20.599552000000003
2016-08-19,17,12,2016-08-19,17,52,8,2016,Business,Islamabad,Unknown Location,20.11675,Temporary Site,40,30.175125
2016-08-21,10,0,2016-08-21,10,29,8,2016,Business,Unknown Location,Unknown Location,12.230984,Airport/Travel,29,25.305484137931032
2016-08-21,14,5,2016-08-21,14,34,8,2016,Business,Unknown Location,Unknown Location,12.391918,Airport/Travel,29,25.63845103448276
2016-08-21,16,30,2016-08-21,17,2,8,2016,Business,Unknown Location,Islamabad,19.633948,Airport/Travel,32,36.8136525
2016-08-21,18,10,2016-08-21,18,17,8,2016,Business,Islamabad,Islamabad,2.2530759999999996,Airport/Travel,7,19.312079999999998
2016-08-21,18,48,2016-08-21,19,24,8,2016,Business,Islamabad,Unknown Location,32.508668,Airport/Travel,36,54.181113333333336
2016-08-22,10,0,2016-08-22,10,44,8,2016,Business,Unknown Location,Islamabad,15.771532,Airport/Travel,44,21.50663454545455
2016-08-22,11,7,2016-08-22,11,23,8,2016,Business,Islamabad,Unknown Location,10.138842,Airport/Travel,16,38.0206575
2016-08-22,12,36,2016-08-22,12,49,8,2016,Business,Unknown Location,Islamabad,7.885766,Airport/Travel,13,36.39584307692308
2016-08-22,13,2,2016-08-22,13,11,8,2016,Business,Islamabad,Islamabad,2.41401,Airport/Travel,9,16.093400000000003
2016-08-22,14,7,2016-08-22,14,31,8,2016,Business,Islamabad,Unknown Location,17.541806,Airport/Travel,24,43.854515
2016-08-22,15,14,2016-08-22,15,49,8,2016,Business,Unknown Location,Unknown Location,30.57746,Airport/Travel,35,52.418502857142855
2016-08-22,15,59,2016-08-22,17,16,8,2016,Business,Unknown Location,Unknown Location,30.57746,Airport/Travel,77,23.826592207792206
2016-08-22,19,58,2016-08-22,20,50,8,2016,Business,Unknown Location,R?walpindi,12.713786,Airport/Travel,52,14.669753076923078
2016-08-22,20,53,2016-08-22,21,31,8,2016,Business,R?walpindi,R?walpindi,6.598293999999999,Airport/Travel,38,10.41835894736842
2016-08-22,22,31,2016-08-22,23,0,8,2016,Business,R?walpindi,Unknown Location,30.094658,Airport/Travel,29,62.264809655172414
2016-08-23,8,10,2016-08-23,8,25,8,2016,Business,Unknown Location,Noorpur Shahan,14.001257999999998,Airport/Travel,15,56.00503199999999
2016-08-23,9,35,2016-08-23,10,9,8,2016,Business,Noorpur Shahan,Unknown Location,12.07005,Airport/Travel,34,21.30008823529412
2016-08-23,12,59,2016-08-23,13,15,8,2016,Business,Unknown Location,Noorpur Shahan,12.391918,Airport/Travel,16,46.4696925
2016-08-23,13,19,2016-08-23,13,30,8,2016,Business,Noorpur Shahan,Islamabad,7.0810960000000005,Airport/Travel,11,38.62416
2016-08-23,13,49,2016-08-23,14,4,8,2016,Business,Islamabad,Unknown Location,8.0467,Airport/Travel,15,32.1868
2016-08-23,15,7,2016-08-23,15,12,8,2016,Business,Unknown Location,Unknown Location,3.057746,Airport/Travel,5,36.692952
2016-08-23,15,15,2016-08-23,17,16,8,2016,Business,Unknown Location,Unknown Location,12.713786,Airport/Travel,121,6.304356694214877
2016-08-23,17,42,2016-08-23,18,31,8,2016,Business,Unknown Location,Unknown Location,28.485318,Airport/Travel,49,34.879981224489796
2016-08-24,12,5,2016-08-24,12,56,8,2016,Business,Unknown Location,Unknown Location,40.555368,Airport/Travel,51,47.71219764705883
2016-08-24,13,1,2016-08-24,15,25,8,2016,Business,Unknown Location,Unknown Location,154.818508,Airport/Travel,144,64.50771166666668
2016-08-25,15,17,2016-08-25,16,22,8,2016,Business,Unknown Location,Unknown Location,56.3269,Airport/Travel,65,51.994061538461544
2016-08-25,16,36,2016-08-25,16,56,8,2016,Business,Unknown Location,Unknown Location,8.85137,Airport/Travel,20,26.554109999999998
2016-08-25,17,19,2016-08-25,19,20,8,2016,Business,Unknown Location,Unknown Location,81.110736,Airport/Travel,121,40.22019966942149
2016-08-25,19,25,2016-08-25,19,57,8,2016,Business,Unknown Location,Lahore,14.805927999999998,Airport/Travel,32,27.761114999999997
2016-08-25,22,58,2016-08-25,23,16,8,2016,Business,Lahore,Unknown Location,11.748182,Airport/Travel,18,39.160606666666666
2016-08-26,9,6,2016-08-26,9,20,8,2016,Business,Unknown Location,Unknown Location,8.0467,Airport/Travel,14,34.48585714285714
2016-08-26,11,14,2016-08-26,11,26,8,2016,Business,Unknown Location,Unknown Location,6.115492,Airport/Travel,12,30.57746
2016-08-26,12,10,2016-08-26,12,20,8,2016,Business,Unknown Location,Lahore,6.276426,Airport/Travel,10,37.658556000000004
2016-08-26,14,10,2016-08-26,14,33,8,2016,Business,Lahore,Lahore,11.909116000000001,Airport/Travel,23,31.06725913043478
2016-08-26,15,23,2016-08-26,15,35,8,2016,Business,Lahore,Lahore,2.41401,Airport/Travel,12,12.07005
2016-08-26,15,59,2016-08-26,16,24,8,2016,Business,Lahore,Unknown Location,12.713786,Airport/Travel,25,30.5130864
2016-08-26,16,55,2016-08-26,17,12,8,2016,Business,Unknown Location,Lahore,4.667085999999999,Airport/Travel,17,16.472068235294117
2016-08-26,18,42,2016-08-26,18,56,8,2016,Business,Lahore,Lahore,5.471756,Airport/Travel,14,23.450382857142856
2016-08-26,19,31,2016-08-26,19,54,8,2016,Business,Lahore,Lahore,6.115492,Airport/Travel,23,15.953457391304346
2016-08-26,20,6,2016-08-26,20,16,8,2016,Business,Lahore,Unknown Location,9.495106,Airport/Travel,10,56.970636
2016-08-27,9,34,2016-08-27,10,11,8,2016,Business,Unknown Location,Lahore,15.449663999999999,Airport/Travel,37,25.053509189189185
2016-08-27,11,47,2016-08-27,12,6,8,2016,Business,Lahore,Lahore,11.26538,Airport/Travel,19,35.57488421052632
2016-08-27,12,12,2016-08-27,12,17,8,2016,Business,Lahore,Lahore,1.448406,Airport/Travel,5,17.380872000000004
2016-08-27,14,1,2016-08-27,15,44,8,2016,Business,Lahore,Unknown Location,139.368844,Airport/Travel,103,81.18573436893205
2016-08-27,16,15,2016-08-27,19,13,8,2016,Business,Unknown Location,Unknown Location,252.505446,Airport/Travel,178,85.11419528089887
2016-08-28,9,57,2016-08-28,10,18,8,2016,Business,Unknown Location,Noorpur Shahan,16.254334,Airport/Travel,21,46.44095428571429
2016-08-28,16,39,2016-08-28,16,55,8,2016,Business,Noorpur Shahan,Islamabad,9.977908000000001,Airport/Travel,16,37.41715500000001
2016-08-28,17,37,2016-08-28,17,55,8,2016,Business,Islamabad,Islamabad,8.529501999999999,Airport/Travel,18,28.431673333333332
2016-08-28,21,15,2016-08-28,21,59,8,2016,Business,Islamabad,Unknown Location,19.473014,Airport/Travel,44,26.55411
2016-08-29,12,2,2016-08-29,12,31,8,2016,Business,Unknown Location,Islamabad,17.380872,Airport/Travel,29,35.96042482758621
2016-08-29,13,38,2016-08-29,13,48,8,2016,Business,Islamabad,Islamabad,6.9201619999999995,Airport/Travel,10,41.520972
2016-08-29,14,31,2016-08-29,14,41,8,2016,Business,Islamabad,Islamabad,4.02335,Airport/Travel,10,24.1401
2016-08-29,14,49,2016-08-29,15,4,8,2016,Business,Islamabad,Unknown Location,9.173238,Temporary Site,15,36.692952
2016-08-29,15,49,2016-08-29,15,59,8,2016,Business,Unknown Location,Islamabad,4.506151999999999,Temporary Site,10,27.036911999999997
2016-08-29,16,6,2016-08-29,16,21,8,2016,Business,Islamabad,Unknown Location,6.43736,Temporary Site,15,25.74944
2016-08-29,17,24,2016-08-29,17,41,8,2016,Business,Unknown Location,Islamabad,8.85137,Temporary Site,17,31.240129411764705
2016-08-29,18,27,2016-08-29,18,36,8,2016,Business,Islamabad,Islamabad,4.184284,Temporary Site,9,27.895226666666666
2016-08-30,11,53,2016-08-30,12,5,8,2016,Business,Unknown Location,Unknown Location,3.379614,Temporary Site,12,16.89807
2016-08-30,12,46,2016-08-30,13,9,8,2016,Business,Unknown Location,Islamabad,14.162192000000001,Temporary Site,23,36.944848695652176
2016-08-30,13,25,2016-08-30,13,46,8,2016,Business,Islamabad,Islamabad,7.0810960000000005,Temporary Site,21,20.23170285714286
2016-08-30,14,0,2016-08-30,14,20,8,2016,Business,Islamabad,Unknown Location,8.529501999999999,Temporary Site,20,25.588506
2016-08-30,17,27,2016-08-30,18,9,8,2016,Business,Unknown Location,Unknown Location,20.92142,Temporary Site,42,29.88774285714286
2016-09-01,11,51,2016-09-01,12,24,9,2016,Business,Unknown Location,Islamabad,20.92142,Temporary Site,33,38.038945454545456
2016-09-01,17,21,2016-09-01,17,36,9,2016,Business,Islamabad,Unknown Location,17.059003999999998,Temporary Site,15,68.23601599999999
2016-09-01,18,49,2016-09-01,19,8,9,2016,Business,Unknown Location,Unknown Location,3.5405480000000003,Temporary Site,19,11.180677894736844
2016-09-02,11,37,2016-09-02,12,24,9,2016,Business,Unknown Location,Islamabad,14.805927999999998,Temporary Site,47,18.90118468085106
2016-09-02,18,56,2016-09-02,19,37,9,2016,Business,Unknown Location,Unknown Location,20.760486,Temporary Site,41,30.381199024390245
2016-09-05,10,25,2016-09-05,10,44,9,2016,Business,Unknown Location,R?walpindi,27.680647999999998,Temporary Site,19,87.41257263157894
2016-09-06,17,49,2016-09-06,17,49,9,2016,Business,Unknown Location,Unknown Location,111.20539399999998,Temporary Site,0,inf
2016-09-10,10,28,2016-09-10,10,45,9,2016,Business,Unknown Location,Unknown Location,4.506151999999999,Temporary Site,17,15.904065882352938
2016-09-11,9,51,2016-09-11,9,55,9,2016,Business,Unknown Location,Unknown Location,13.840323999999999,Temporary Site,4,207.60485999999997
2016-09-11,21,40,2016-09-11,21,42,9,2016,Business,Unknown Location,Unknown Location,15.771532,Temporary Site,2,473.14596
2016-09-12,8,7,2016-09-12,8,12,9,2016,Business,Unknown Location,Unknown Location,5.793624,Temporary Site,5,69.52348800000001
2016-09-12,11,15,2016-09-12,11,24,9,2016,Business,Unknown Location,Unknown Location,2.735878,Temporary Site,9,18.23918666666667
2016-09-12,13,4,2016-09-12,13,44,9,2016,Business,Unknown Location,Unknown Location,18.50741,Temporary Site,40,27.761115
2016-09-13,16,56,2016-09-13,17,2,9,2016,Business,Unknown Location,Unknown Location,1.1265379999999998,Temporary Site,6,11.265379999999997
2016-09-14,11,55,2016-09-14,11,59,9,2016,Business,Unknown Location,Unknown Location,1.1265379999999998,Temporary Site,4,16.898069999999997
2016-09-15,20,33,2016-09-15,20,38,9,2016,Business,Unknown Location,Unknown Location,1.448406,Temporary Site,5,17.380872000000004
2016-09-16,7,8,2016-09-16,7,8,9,2016,Business,Unknown Location,Unknown Location,2.5749440000000003,Temporary Site,0,inf
2016-09-18,18,7,2016-09-18,18,11,9,2016,Business,Unknown Location,Unknown Location,15.127796,Temporary Site,4,226.91694
2016-09-19,6,18,2016-09-19,6,49,9,2016,Business,R?walpindi,Unknown Location,29.289987999999997,Temporary Site,31,56.6902993548387
2016-09-19,14,40,2016-09-19,14,56,9,2016,Business,Unknown Location,Islamabad,16.89807,Temporary Site,16,63.367762500000005
2016-09-19,16,23,2016-09-19,16,31,9,2016,Business,Islamabad,Unknown Location,9.173238,Temporary Site,8,68.799285
2016-09-19,17,36,2016-09-19,18,20,9,2016,Business,Unknown Location,Unknown Location,28.96812,Temporary Site,44,39.50198181818182
2016-09-19,19,10,2016-09-19,19,49,9,2016,Business,Unknown Location,Islamabad,29.450922000000002,Temporary Site,39,45.30911076923077
2016-09-20,11,29,2016-09-20,11,48,9,2016,Business,Islamabad,Unknown Location,26.55411,Temporary Site,19,83.85508421052633
2016-09-20,20,47,2016-09-20,22,47,9,2016,Business,Unknown Location,R?walpindi,15.449663999999999,Temporary Site,120,7.724831999999999
2016-09-23,13,15,2016-09-23,13,40,9,2016,Business,Karachi,Karachi,4.667085999999999,Temporary Site,25,11.201006399999999
2016-09-24,14,34,2016-09-24,15,15,9,2016,Business,Karachi,Unknown Location,13.196587999999998,Temporary Site,41,19.312079999999998
2016-09-24,20,29,2016-09-24,20,33,9,2016,Business,Unknown Location,Unknown Location,3.8624159999999996,Temporary Site,4,57.93624
2016-09-27,8,33,2016-09-27,8,35,9,2016,Business,Unknown Location,Unknown Location,9.334171999999999,Temporary Site,2,280.02515999999997
2016-09-27,13,21,2016-09-27,14,43,9,2016,Business,Lahore,Lahore,15.771532,Temporary Site,82,11.54014536585366
2016-09-27,19,14,2016-09-27,20,34,9,2016,Business,Lahore,Unknown Location,11.748182,Temporary Site,80,8.8111365
2016-09-27,21,1,2016-09-28,2,37,9,2016,Business,Unknown Location,Unknown Location,314.786904,Temporary Site,-1104,-17.10798391304348
2016-09-28,17,21,2016-09-28,19,36,9,2016,Business,Islamabad,Unknown Location,32.99147,Temporary Site,135,14.662875555555555
2016-09-29,16,13,2016-09-29,18,47,9,2016,Business,Unknown Location,Islamabad,20.277684,Temporary Site,154,7.900396363636363
2016-09-30,17,39,2016-09-30,20,20,9,2016,Business,Islamabad,Islamabad,60.672118000000005,Temporary Site,161,22.61072720496895
2016-09-30,20,59,2016-09-30,22,34,9,2016,Business,Islamabad,Unknown Location,26.875978,Temporary Site,95,16.974301894736843
2016-10-03,17,9,2016-10-03,17,12,10,2016,Business,Unknown Location,Islamabad,16.89807,Temporary Site,3,337.96139999999997
2016-10-03,18,17,2016-10-03,18,34,10,2016,Business,Islamabad,Islamabad,4.506151999999999,Temporary Site,17,15.904065882352938
2016-10-03,18,51,2016-10-03,19,1,10,2016,Business,Islamabad,Islamabad,2.5749440000000003,Temporary Site,10,15.449664000000002
2016-10-03,22,4,2016-10-03,22,33,10,2016,Business,Islamabad,Unknown Location,20.438617999999998,Temporary Site,29,42.28679586206896
2016-10-04,9,50,2016-10-04,10,52,10,2016,Business,Unknown Location,Unknown Location,46.027124,Temporary Site,62,44.54237806451613
2016-10-04,12,17,2016-10-04,12,18,10,2016,Business,Unknown Location,Unknown Location,24.301033999999998,Temporary Site,1,1458.0620399999998
2016-10-06,8,49,2016-10-06,11,36,10,2016,Business,Unknown Location,R?walpindi,28.807185999999998,Temporary Site,167,10.349887185628742
2016-10-06,17,23,2016-10-06,17,40,10,2016,Business,R?walpindi,Unknown Location,181.211684,Temporary Site,17,639.5706494117646
2016-10-06,18,37,2016-10-06,18,39,10,2016,Business,Unknown Location,Unknown Location,29.611855999999996,Temporary Site,2,888.3556799999999
2016-10-06,19,46,2016-10-06,20,26,10,2016,Business,Unknown Location,Unknown Location,22.208892000000002,Temporary Site,40,33.31333800000001
2016-10-07,10,56,2016-10-07,10,59,10,2016,Business,Unknown Location,Lahore,53.430088000000005,Temporary Site,3,1068.60176
2016-10-07,11,27,2016-10-07,11,50,10,2016,Business,Lahore,Lahore,4.184284,Temporary Site,23,10.915523478260868
2016-10-07,13,52,2016-10-07,14,8,10,2016,Business,Lahore,Unknown Location,9.334171999999999,Temporary Site,16,35.003144999999996
2016-10-07,14,29,2016-10-07,15,11,10,2016,Business,Unknown Location,Lahore,13.357522000000001,Temporary Site,42,19.082174285714288
2016-10-07,15,47,2016-10-07,16,2,10,2016,Business,Lahore,Lahore,3.8624159999999996,Temporary Site,15,15.449663999999999
2016-10-07,18,8,2016-10-07,18,27,10,2016,Business,Lahore,Lahore,4.9889540000000006,Temporary Site,19,15.754591578947371
2016-10-07,18,33,2016-10-07,19,1,10,2016,Business,Lahore,Lahore,9.816974,Temporary Site,28,21.036372857142858
2016-10-08,15,3,2016-10-08,15,3,10,2016,Business,Karachi,Karachi,5.793624,Temporary Site,0,inf
2016-10-08,18,15,2016-10-08,18,18,10,2016,Business,Karachi,Unknown Location,12.87472,Temporary Site,3,257.4944
2016-10-09,14,4,2016-10-09,14,23,10,2016,Business,Unknown Location,Unknown Location,12.391918,Temporary Site,19,39.13237263157895
2016-10-10,17,22,2016-10-10,17,28,10,2016,Business,Islamabad,Islamabad,2.735878,Temporary Site,6,27.35878
2016-10-10,17,33,2016-10-10,18,13,10,2016,Business,Islamabad,Unknown Location,15.28873,Temporary Site,40,22.933095
2016-10-11,1,27,2016-10-11,2,8,10,2016,Business,Unknown Location,R?walpindi,27.519714,Meeting,41,40.27275219512195
2016-10-12,19,18,2016-10-12,19,21,10,2016,Business,R?walpindi,Unknown Location,29.611855999999996,Meeting,3,592.2371199999999
2016-10-13,11,20,2016-10-13,11,58,10,2016,Business,Unknown Location,Islamabad,15.771532,Meeting,38,24.902418947368425
2016-10-13,12,8,2016-10-13,12,14,10,2016,Business,Islamabad,Islamabad,1.60934,Meeting,6,16.0934
2016-10-13,13,2,2016-10-13,13,2,10,2016,Business,Islamabad,Islamabad,1.1265379999999998,Meeting,0,inf
2016-10-13,13,37,2016-10-13,13,46,10,2016,Business,Islamabad,Islamabad,3.7014819999999995,Meeting,9,24.676546666666663
2016-10-13,16,8,2016-10-13,16,53,10,2016,Business,Islamabad,Unknown Location,17.541806,Meeting,45,23.38907466666667
2016-10-14,8,50,2016-10-14,9,44,10,2016,Business,Unknown Location,R?walpindi,20.438617999999998,Meeting,54,22.709575555555553
2016-10-14,10,16,2016-10-14,10,52,10,2016,Business,R?walpindi,Unknown Location,19.955816000000002,Meeting,36,33.25969333333334
2016-10-14,15,56,2016-10-14,16,20,10,2016,Business,Unknown Location,Unknown Location,6.115492,Meeting,24,15.28873
2016-10-14,23,54,2016-10-15,2,6,10,2016,Business,Unknown Location,R?walpindi,27.35878,Meeting,-1308,-1.2549899082568807
2016-10-15,22,28,2016-10-15,22,48,10,2016,Business,Morrisville,Morrisville,9.977908000000001,Meeting,20,29.933724000000005
2016-10-16,0,1,2016-10-16,0,14,10,2016,Business,Morrisville,Cary,4.9889540000000006,Meeting,13,23.02594153846154
2016-10-16,12,52,2016-10-16,13,11,10,2016,Business,Cary,Durham,16.89807,Meeting,19,53.36232631578948
2016-10-16,14,40,2016-10-16,15,1,10,2016,Business,Durham,Morrisville,13.035654,Meeting,21,37.244725714285714
2016-10-16,15,10,2016-10-16,15,19,10,2016,Business,Morrisville,Cary,4.9889540000000006,Meeting,9,33.25969333333334
2016-10-16,19,27,2016-10-16,19,33,10,2016,Business,Whitebridge,Parkway,3.379614,Meeting,6,33.79614
2016-10-16,20,30,2016-10-16,20,39,10,2016,Business,Cary,Morrisville,6.9201619999999995,Meeting,9,46.134413333333335
2016-10-16,21,34,2016-10-16,21,41,10,2016,Business,Morrisville,Cary,4.02335,Meal/Entertain,7,34.48585714285714
2016-10-17,15,19,2016-10-17,15,57,10,2016,Business,Cary,Raleigh,33.152404000000004,Meal/Entertain,38,52.34590105263159
2016-10-17,16,29,2016-10-17,17,11,10,2016,Business,Raleigh,Cary,28.324384000000002,Meal/Entertain,42,40.46340571428572
2016-10-17,18,2,2016-10-17,18,16,10,2016,Business,Cary,Apex,9.012303999999999,Meal/Entertain,14,38.624159999999996
2016-10-17,18,31,2016-10-17,18,45,10,2016,Business,Apex,Apex,5.310822,Meal/Entertain,14,22.760665714285715
2016-10-17,19,8,2016-10-17,19,25,10,2016,Business,Apex,Cary,8.529501999999999,Meal/Entertain,17,30.10412470588235
2016-10-18,8,12,2016-10-18,8,22,10,2016,Business,Whitebridge,Edgehill Farms,5.310822,Meal/Entertain,10,31.864932
2016-10-18,8,53,2016-10-18,9,2,10,2016,Business,Edgehill Farms,Whitebridge,5.310822,Meal/Entertain,9,35.405480000000004
2016-10-18,10,41,2016-10-18,11,9,10,2016,Business,Cary,Morrisville,12.713786,Temporary Site,28,27.243827142857143
2016-10-18,18,12,2016-10-18,18,33,10,2016,Business,Oakland,Emeryville,20.92142,Temporary Site,21,59.77548571428572
2016-10-18,19,3,2016-10-18,19,13,10,2016,Business,Emeryville,Berkeley,4.82802,Temporary Site,10,28.968120000000003
2016-10-18,20,31,2016-10-18,20,37,10,2016,Business,Berkeley,Emeryville,4.82802,Temporary Site,6,48.2802
2016-10-19,9,33,2016-10-19,9,47,10,2016,Business,Emeryville,Oakland,6.115492,Temporary Site,14,26.209251428571427
2016-10-19,9,54,2016-10-19,10,21,10,2016,Business,Oakland,San Francisco,15.28873,Temporary Site,27,33.97495555555555
2016-10-19,13,45,2016-10-19,13,56,10,2016,Business,SOMISSPO,French Quarter,2.735878,Temporary Site,11,14.92297090909091
2016-10-19,14,2,2016-10-19,14,31,10,2016,Business,San Francisco,Berkeley,17.380872,Temporary Site,29,35.96042482758621
2016-10-19,15,44,2016-10-19,16,2,10,2016,Business,West Berkeley,North Berkeley Hills,6.598293999999999,Temporary Site,18,21.99431333333333
2016-10-19,16,6,2016-10-19,16,19,10,2016,Business,North Berkeley Hills,Southside,3.5405480000000003,Temporary Site,13,16.34099076923077
2016-10-19,16,33,2016-10-19,17,1,10,2016,Business,Berkeley,Emeryville,7.402963999999999,Temporary Site,28,15.863494285714284
2016-10-20,11,26,2016-10-20,11,34,10,2016,Business,Emeryville,Berkeley,4.9889540000000006,Temporary Site,8,37.41715500000001
2016-10-20,12,19,2016-10-20,13,17,10,2016,Business,Berkeley,San Jose,76.765518,Temporary Site,58,79.41260482758621
2016-10-20,20,44,2016-10-20,21,37,10,2016,Business,San Jose,Emeryville,71.77656400000001,Temporary Site,53,81.25648754716983
2016-10-21,10,6,2016-10-21,10,21,10,2016,Business,Emeryville,Oakland,21.243288,Temporary Site,15,84.973152
2016-10-22,0,54,2016-10-22,1,9,10,2016,Business,Morrisville,Cary,14.001257999999998,Temporary Site,15,56.00503199999999
2016-10-22,13,26,2016-10-22,14,3,10,2016,Business,Cary,Raleigh,27.680647999999998,Temporary Site,37,44.88753729729729
2016-10-22,17,8,2016-10-22,17,55,10,2016,Business,Raleigh,Cary,22.53076,Temporary Site,47,28.76267234042553
2016-10-23,9,24,2016-10-23,10,5,10,2016,Business,Cary,Raleigh,45.222454,Temporary Site,41,66.17920097560976
2016-10-23,12,17,2016-10-23,12,59,10,2016,Business,Raleigh,Cary,45.383388,Temporary Site,42,64.83341142857142
2016-10-23,19,4,2016-10-23,19,14,10,2016,Business,Cary,Morrisville,4.9889540000000006,Meal/Entertain,10,29.933724000000005
2016-10-23,21,10,2016-10-23,21,25,10,2016,Business,Morrisville,Cary,4.9889540000000006,Customer Visit,15,19.955816000000002
2016-10-24,14,57,2016-10-24,15,26,10,2016,Business,Cary,Durham,26.393175999999997,Customer Visit,29,54.606571034482755
2016-10-24,15,33,2016-10-24,16,13,10,2016,Business,Durham,Morrisville,24.783836,Customer Visit,40,37.175754000000005
2016-10-24,16,34,2016-10-24,16,41,10,2016,Business,Morrisville,Cary,3.5405480000000003,Customer Visit,7,30.34755428571429
2016-10-25,13,27,2016-10-25,14,8,10,2016,Business,Cary,Apex,18.024607999999997,Customer Visit,41,26.377475121951214
2016-10-25,15,4,2016-10-25,15,11,10,2016,Business,Apex,Eagle Rock,3.5405480000000003,Customer Visit,7,30.34755428571429
2016-10-25,15,16,2016-10-25,15,33,10,2016,Business,Eagle Rock,Cary,5.793624,Customer Visit,17,20.448084705882355
2016-10-25,20,0,2016-10-25,20,11,10,2016,Business,Whitebridge,Savon Height,5.793624,Meal/Entertain,11,31.601585454545457
2016-10-25,20,54,2016-10-25,21,3,10,2016,Business,Savon Height,Parkway,7.885766,Meal/Entertain,9,52.57177333333334
2016-10-25,22,24,2016-10-25,22,45,10,2016,Business,Parkway,Whitebridge,14.001257999999998,Errand/Supplies,21,40.003594285714286
2016-10-26,19,25,2016-10-26,19,31,10,2016,Business,Whitebridge,Parkway,3.379614,Meeting,6,33.79614
2016-10-26,20,53,2016-10-26,21,3,10,2016,Business,Parkway,Whitebridge,3.379614,Meeting,10,20.277684
